mo_item_id,mo_id,item_id,requested_quantity,issued_quantity,uom,unit_cost,line_amount,source_location,destination_location,required_date,movement_date,remarks
485,485,23,52.000,52.000,No,120.00,6240.00,Maintenance Store,Maintenance Bay,2024-10-07,2024-10-02,Generated move order item for Bearing 6202-2RS.
486,486,1,469.000,469.000,No,1800.00,844200.00,Assembly Surplus,Central Warehouse,2024-10-04,2024-10-03,Generated move order item for Stator Core 1.5 kW.
487,487,1,469.000,469.000,No,1800.00,844200.00,Central Warehouse,Production Line,2024-10-06,2024-10-04,Generated move order item for Stator Core 1.5 kW.
488,488,1,327.000,327.000,No,1800.00,588600.00,Production Line,Quality Inspection,2024-10-08,2024-10-05,Generated move order item for Stator Core 1.5 kW.
489,489,100,51.000,51.000,No,18500.00,943500.00,Assembly,FG Store,2024-10-10,2024-10-06,Generated move order item for BLDC Motor 1.5 kW.
490,490,100,41.000,41.000,No,18500.00,758500.00,FG Store,Dispatch Dock,2024-10-12,2024-10-07,Generated move order item for BLDC Motor 1.5 kW.
491,491,23,74.000,74.000,No,120.00,8880.00,Maintenance Store,Maintenance Bay,2024-10-09,2024-10-08,Generated move order item for Bearing 6202-2RS.
492,492,1,161.000,161.000,No,1800.00,289800.00,Assembly Surplus,Central Warehouse,2024-10-11,2024-10-09,Generated move order item for Stator Core 1.5 kW.
493,493,1,493.000,493.000,No,1800.00,887400.00,Central Warehouse,Production Line,2024-10-13,2024-10-10,Generated move order item for Stator Core 1.5 kW.
494,494,1,133.000,133.000,No,1800.00,239400.00,Production Line,Quality Inspection,2024-10-15,2024-10-11,Generated move order item for Stator Core 1.5 kW.
495,495,100,43.000,43.000,No,18500.00,795500.00,Assembly,FG Store,2024-10-17,2024-10-12,Generated move order item for BLDC Motor 1.5 kW.
496,496,100,38.000,38.000,No,18500.00,703000.00,FG Store,Dispatch Dock,2024-10-14,2024-10-13,Generated move order item for BLDC Motor 1.5 kW.
497,497,23,13.000,13.000,No,120.00,1560.00,Maintenance Store,Maintenance Bay,2024-10-16,2024-10-14,Generated move order item for Bearing 6202-2RS.
498,498,1,399.000,399.000,No,1800.00,718200.00,Assembly Surplus,Central Warehouse,2024-10-18,2024-10-15,Generated move order item for Stator Core 1.5 kW.
499,499,1,84.000,84.000,No,1800.00,151200.00,Central Warehouse,Production Line,2024-10-20,2024-10-16,Generated move order item for Stator Core 1.5 kW.
500,500,1,279.000,279.000,No,1800.00,502200.00,Production Line,Quality Inspection,2024-10-22,2024-10-17,Generated move order item for Stator Core 1.5 kW.
501,501,100,50.000,50.000,No,18500.00,925000.00,Assembly,FG Store,2024-10-19,2024-10-18,Generated move order item for BLDC Motor 1.5 kW.
502,502,100,12.000,12.000,No,18500.00,222000.00,FG Store,Dispatch Dock,2024-10-21,2024-10-19,Generated move order item for BLDC Motor 1.5 kW.
503,503,23,39.000,39.000,No,120.00,4680.00,Maintenance Store,Maintenance Bay,2024-10-23,2024-10-20,Generated move order item for Bearing 6202-2RS.
504,504,1,279.000,279.000,No,1800.00,502200.00,Assembly Surplus,Central Warehouse,2024-10-25,2024-10-21,Generated move order item for Stator Core 1.5 kW.
505,505,1,466.000,466.000,No,1800.00,838800.00,Central Warehouse,Production Line,2024-10-27,2024-10-22,Generated move order item for Stator Core 1.5 kW.
506,506,1,222.000,222.000,No,1800.00,399600.00,Production Line,Quality Inspection,2024-10-24,2024-10-23,Generated move order item for Stator Core 1.5 kW.
507,507,100,11.000,11.000,No,18500.00,203500.00,Assembly,FG Store,2024-10-26,2024-10-24,Generated move order item for BLDC Motor 1.5 kW.
508,508,100,12.000,12.000,No,18500.00,222000.00,FG Store,Dispatch Dock,2024-10-28,2024-10-25,Generated move order item for BLDC Motor 1.5 kW.
509,509,23,24.000,24.000,No,120.00,2880.00,Maintenance Store,Maintenance Bay,2024-10-30,2024-10-26,Generated move order item for Bearing 6202-2RS.
510,510,1,440.000,440.000,No,1800.00,792000.00,Assembly Surplus,Central Warehouse,2024-11-01,2024-10-27,Generated move order item for Stator Core 1.5 kW.
511,511,1,398.000,398.000,No,1800.00,716400.00,Central Warehouse,Production Line,2024-10-29,2024-10-28,Generated move order item for Stator Core 1.5 kW.
512,512,1,238.000,238.000,No,1800.00,428400.00,Production Line,Quality Inspection,2024-10-31,2024-10-29,Generated move order item for Stator Core 1.5 kW.
513,513,100,52.000,52.000,No,18500.00,962000.00,Assembly,FG Store,2024-11-02,2024-10-30,Generated move order item for BLDC Motor 1.5 kW.
514,514,100,56.000,56.000,No,18500.00,1036000.00,FG Store,Dispatch Dock,2024-11-04,2024-10-31,Generated move order item for BLDC Motor 1.5 kW.
515,515,23,88.000,88.000,No,120.00,10560.00,Maintenance Store,Maintenance Bay,2024-11-06,2024-11-01,Generated move order item for Bearing 6202-2RS.
516,516,1,52.000,52.000,No,1800.00,93600.00,Assembly Surplus,Central Warehouse,2024-11-03,2024-11-02,Generated move order item for Stator Core 1.5 kW.
517,517,1,94.000,94.000,No,1800.00,169200.00,Central Warehouse,Production Line,2024-11-05,2024-11-03,Generated move order item for Stator Core 1.5 kW.
518,518,1,377.000,377.000,No,1800.00,678600.00,Production Line,Quality Inspection,2024-11-07,2024-11-04,Generated move order item for Stator Core 1.5 kW.
519,519,100,26.000,26.000,No,18500.00,481000.00,Assembly,FG Store,2024-11-09,2024-11-05,Generated move order item for BLDC Motor 1.5 kW.
520,520,100,13.000,13.000,No,18500.00,240500.00,FG Store,Dispatch Dock,2024-11-11,2024-11-06,Generated move order item for BLDC Motor 1.5 kW.
521,521,23,67.000,67.000,No,120.00,8040.00,Maintenance Store,Maintenance Bay,2024-11-08,2024-11-07,Generated move order item for Bearing 6202-2RS.
522,522,1,210.000,210.000,No,1800.00,378000.00,Assembly Surplus,Central Warehouse,2024-11-10,2024-11-08,Generated move order item for Stator Core 1.5 kW.
523,523,1,464.000,464.000,No,1800.00,835200.00,Central Warehouse,Production Line,2024-11-12,2024-11-09,Generated move order item for Stator Core 1.5 kW.
524,524,1,310.000,310.000,No,1800.00,558000.00,Production Line,Quality Inspection,2024-11-14,2024-11-10,Generated move order item for Stator Core 1.5 kW.
525,525,100,18.000,18.000,No,18500.00,333000.00,Assembly,FG Store,2024-11-16,2024-11-11,Generated move order item for BLDC Motor 1.5 kW.
526,526,100,57.000,57.000,No,18500.00,1054500.00,FG Store,Dispatch Dock,2024-11-13,2024-11-12,Generated move order item for BLDC Motor 1.5 kW.
527,527,23,62.000,62.000,No,120.00,7440.00,Maintenance Store,Maintenance Bay,2024-11-15,2024-11-13,Generated move order item for Bearing 6202-2RS.
528,528,1,183.000,183.000,No,1800.00,329400.00,Assembly Surplus,Central Warehouse,2024-11-17,2024-11-14,Generated move order item for Stator Core 1.5 kW.
529,529,1,114.000,114.000,No,1800.00,205200.00,Central Warehouse,Production Line,2024-11-19,2024-11-15,Generated move order item for Stator Core 1.5 kW.
530,530,1,300.000,300.000,No,1800.00,540000.00,Production Line,Quality Inspection,2024-11-21,2024-11-16,Generated move order item for Stator Core 1.5 kW.
531,531,100,46.000,46.000,No,18500.00,851000.00,Assembly,FG Store,2024-11-18,2024-11-17,Generated move order item for BLDC Motor 1.5 kW.
532,532,100,51.000,51.000,No,18500.00,943500.00,FG Store,Dispatch Dock,2024-11-20,2024-11-18,Generated move order item for BLDC Motor 1.5 kW.
533,533,23,17.000,17.000,No,120.00,2040.00,Maintenance Store,Maintenance Bay,2024-11-22,2024-11-19,Generated move order item for Bearing 6202-2RS.
534,534,1,244.000,244.000,No,1800.00,439200.00,Assembly Surplus,Central Warehouse,2024-11-24,2024-11-20,Generated move order item for Stator Core 1.5 kW.
535,535,1,500.000,500.000,No,1800.00,900000.00,Central Warehouse,Production Line,2024-11-26,2024-11-21,Generated move order item for Stator Core 1.5 kW.
536,536,1,348.000,348.000,No,1800.00,626400.00,Production Line,Quality Inspection,2024-11-23,2024-11-22,Generated move order item for Stator Core 1.5 kW.
537,537,100,10.000,10.000,No,18500.00,185000.00,Assembly,FG Store,2024-11-25,2024-11-23,Generated move order item for BLDC Motor 1.5 kW.
538,538,100,56.000,56.000,No,18500.00,1036000.00,FG Store,Dispatch Dock,2024-11-27,2024-11-24,Generated move order item for BLDC Motor 1.5 kW.
539,539,23,70.000,70.000,No,120.00,8400.00,Maintenance Store,Maintenance Bay,2024-11-29,2024-11-25,Generated move order item for Bearing 6202-2RS.
540,540,1,257.000,257.000,No,1800.00,462600.00,Assembly Surplus,Central Warehouse,2024-12-01,2024-11-26,Generated move order item for Stator Core 1.5 kW.
541,541,1,400.000,400.000,No,1800.00,720000.00,Central Warehouse,Production Line,2024-11-28,2024-11-27,Generated move order item for Stator Core 1.5 kW.
542,542,1,342.000,342.000,No,1800.00,615600.00,Production Line,Quality Inspection,2024-11-30,2024-11-28,Generated move order item for Stator Core 1.5 kW.
543,543,100,19.000,19.000,No,18500.00,351500.00,Assembly,FG Store,2024-12-02,2024-11-29,Generated move order item for BLDC Motor 1.5 kW.
544,544,100,49.000,49.000,No,18500.00,906500.00,FG Store,Dispatch Dock,2024-12-04,2024-11-30,Generated move order item for BLDC Motor 1.5 kW.
545,545,23,29.000,29.000,No,120.00,3480.00,Maintenance Store,Maintenance Bay,2024-12-06,2024-12-01,Generated move order item for Bearing 6202-2RS.
546,546,1,153.000,153.000,No,1800.00,275400.00,Assembly Surplus,Central Warehouse,2024-12-03,2024-12-02,Generated move order item for Stator Core 1.5 kW.
547,547,1,318.000,318.000,No,1800.00,572400.00,Central Warehouse,Production Line,2024-12-05,2024-12-03,Generated move order item for Stator Core 1.5 kW.
548,548,1,58.000,58.000,No,1800.00,104400.00,Production Line,Quality Inspection,2024-12-07,2024-12-04,Generated move order item for Stator Core 1.5 kW.
549,549,100,40.000,40.000,No,18500.00,740000.00,Assembly,FG Store,2024-12-09,2024-12-05,Generated move order item for BLDC Motor 1.5 kW.
550,550,100,35.000,35.000,No,18500.00,647500.00,FG Store,Dispatch Dock,2024-12-11,2024-12-06,Generated move order item for BLDC Motor 1.5 kW.
551,551,23,74.000,74.000,No,120.00,8880.00,Maintenance Store,Maintenance Bay,2024-12-08,2024-12-07,Generated move order item for Bearing 6202-2RS.
552,552,1,121.000,121.000,No,1800.00,217800.00,Assembly Surplus,Central Warehouse,2024-12-10,2024-12-08,Generated move order item for Stator Core 1.5 kW.
553,553,1,311.000,311.000,No,1800.00,559800.00,Central Warehouse,Production Line,2024-12-12,2024-12-09,Generated move order item for Stator Core 1.5 kW.
554,554,1,249.000,249.000,No,1800.00,448200.00,Production Line,Quality Inspection,2024-12-14,2024-12-10,Generated move order item for Stator Core 1.5 kW.
555,555,100,14.000,14.000,No,18500.00,259000.00,Assembly,FG Store,2024-12-16,2024-12-11,Generated move order item for BLDC Motor 1.5 kW.
556,556,100,30.000,30.000,No,18500.00,555000.00,FG Store,Dispatch Dock,2024-12-13,2024-12-12,Generated move order item for BLDC Motor 1.5 kW.
557,557,23,93.000,93.000,No,120.00,11160.00,Maintenance Store,Maintenance Bay,2024-12-15,2024-12-13,Generated move order item for Bearing 6202-2RS.
558,558,1,421.000,421.000,No,1800.00,757800.00,Assembly Surplus,Central Warehouse,2024-12-17,2024-12-14,Generated move order item for Stator Core 1.5 kW.
559,559,1,125.000,125.000,No,1800.00,225000.00,Central Warehouse,Production Line,2024-12-19,2024-12-15,Generated move order item for Stator Core 1.5 kW.
560,560,1,431.000,431.000,No,1800.00,775800.00,Production Line,Quality Inspection,2024-12-21,2024-12-16,Generated move order item for Stator Core 1.5 kW.
561,561,100,36.000,36.000,No,18500.00,666000.00,Assembly,FG Store,2024-12-18,2024-12-17,Generated move order item for BLDC Motor 1.5 kW.
562,562,100,7.000,7.000,No,18500.00,129500.00,FG Store,Dispatch Dock,2024-12-20,2024-12-18,Generated move order item for BLDC Motor 1.5 kW.
563,563,23,93.000,93.000,No,120.00,11160.00,Maintenance Store,Maintenance Bay,2024-12-22,2024-12-19,Generated move order item for Bearing 6202-2RS.
564,564,1,287.000,287.000,No,1800.00,516600.00,Assembly Surplus,Central Warehouse,2024-12-24,2024-12-20,Generated move order item for Stator Core 1.5 kW.
565,565,1,461.000,461.000,No,1800.00,829800.00,Central Warehouse,Production Line,2024-12-26,2024-12-21,Generated move order item for Stator Core 1.5 kW.
566,566,1,94.000,94.000,No,1800.00,169200.00,Production Line,Quality Inspection,2024-12-23,2024-12-22,Generated move order item for Stator Core 1.5 kW.
567,567,100,14.000,14.000,No,18500.00,259000.00,Assembly,FG Store,2024-12-25,2024-12-23,Generated move order item for BLDC Motor 1.5 kW.
568,568,100,55.000,55.000,No,18500.00,1017500.00,FG Store,Dispatch Dock,2024-12-27,2024-12-24,Generated move order item for BLDC Motor 1.5 kW.
569,569,23,27.000,27.000,No,120.00,3240.00,Maintenance Store,Maintenance Bay,2024-12-29,2024-12-25,Generated move order item for Bearing 6202-2RS.
570,570,1,297.000,297.000,No,1800.00,534600.00,Assembly Surplus,Central Warehouse,2024-12-31,2024-12-26,Generated move order item for Stator Core 1.5 kW.
571,571,1,321.000,321.000,No,1800.00,577800.00,Central Warehouse,Production Line,2024-12-28,2024-12-27,Generated move order item for Stator Core 1.5 kW.
572,572,1,477.000,477.000,No,1800.00,858600.00,Production Line,Quality Inspection,2024-12-30,2024-12-28,Generated move order item for Stator Core 1.5 kW.
573,573,100,23.000,23.000,No,18500.00,425500.00,Assembly,FG Store,2025-01-01,2024-12-29,Generated move order item for BLDC Motor 1.5 kW.
574,574,100,47.000,47.000,No,18500.00,869500.00,FG Store,Dispatch Dock,2025-01-03,2024-12-30,Generated move order item for BLDC Motor 1.5 kW.
575,575,23,75.000,75.000,No,120.00,9000.00,Maintenance Store,Maintenance Bay,2025-01-05,2024-12-31,Generated move order item for Bearing 6202-2RS.
576,576,1,366.000,366.000,No,1800.00,658800.00,Assembly Surplus,Central Warehouse,2025-01-02,2025-01-01,Generated move order item for Stator Core 1.5 kW.
577,577,1,285.000,285.000,No,1800.00,513000.00,Central Warehouse,Production Line,2025-01-04,2025-01-02,Generated move order item for Stator Core 1.5 kW.
578,578,1,82.000,82.000,No,1800.00,147600.00,Production Line,Quality Inspection,2025-01-06,2025-01-03,Generated move order item for Stator Core 1.5 kW.
579,579,100,19.000,19.000,No,18500.00,351500.00,Assembly,FG Store,2025-01-08,2025-01-04,Generated move order item for BLDC Motor 1.5 kW.
580,580,100,36.000,36.000,No,18500.00,666000.00,FG Store,Dispatch Dock,2025-01-10,2025-01-05,Generated move order item for BLDC Motor 1.5 kW.
581,581,23,44.000,44.000,No,120.00,5280.00,Maintenance Store,Maintenance Bay,2025-01-07,2025-01-06,Generated move order item for Bearing 6202-2RS.
582,582,1,133.000,133.000,No,1800.00,239400.00,Assembly Surplus,Central Warehouse,2025-01-09,2025-01-07,Generated move order item for Stator Core 1.5 kW.
583,583,1,361.000,361.000,No,1800.00,649800.00,Central Warehouse,Production Line,2025-01-11,2025-01-08,Generated move order item for Stator Core 1.5 kW.
584,584,1,257.000,257.000,No,1800.00,462600.00,Production Line,Quality Inspection,2025-01-13,2025-01-09,Generated move order item for Stator Core 1.5 kW.
585,585,100,48.000,48.000,No,18500.00,888000.00,Assembly,FG Store,2025-01-15,2025-01-10,Generated move order item for BLDC Motor 1.5 kW.
586,586,100,35.000,35.000,No,18500.00,647500.00,FG Store,Dispatch Dock,2025-01-12,2025-01-11,Generated move order item for BLDC Motor 1.5 kW.
587,587,23,40.000,40.000,No,120.00,4800.00,Maintenance Store,Maintenance Bay,2025-01-14,2025-01-12,Generated move order item for Bearing 6202-2RS.
588,588,1,99.000,99.000,No,1800.00,178200.00,Assembly Surplus,Central Warehouse,2025-01-16,2025-01-13,Generated move order item for Stator Core 1.5 kW.
589,589,1,97.000,97.000,No,1800.00,174600.00,Central Warehouse,Production Line,2025-01-18,2025-01-14,Generated move order item for Stator Core 1.5 kW.
590,590,1,278.000,278.000,No,1800.00,500400.00,Production Line,Quality Inspection,2025-01-20,2025-01-15,Generated move order item for Stator Core 1.5 kW.
591,591,100,24.000,24.000,No,18500.00,444000.00,Assembly,FG Store,2025-01-17,2025-01-16,Generated move order item for BLDC Motor 1.5 kW.
592,592,100,45.000,45.000,No,18500.00,832500.00,FG Store,Dispatch Dock,2025-01-19,2025-01-17,Generated move order item for BLDC Motor 1.5 kW.
593,593,23,65.000,65.000,No,120.00,7800.00,Maintenance Store,Maintenance Bay,2025-01-21,2025-01-18,Generated move order item for Bearing 6202-2RS.
594,594,1,178.000,178.000,No,1800.00,320400.00,Assembly Surplus,Central Warehouse,2025-01-23,2025-01-19,Generated move order item for Stator Core 1.5 kW.
595,595,1,392.000,392.000,No,1800.00,705600.00,Central Warehouse,Production Line,2025-01-25,2025-01-20,Generated move order item for Stator Core 1.5 kW.
596,596,1,305.000,305.000,No,1800.00,549000.00,Production Line,Quality Inspection,2025-01-22,2025-01-21,Generated move order item for Stator Core 1.5 kW.
597,597,100,54.000,54.000,No,18500.00,999000.00,Assembly,FG Store,2025-01-24,2025-01-22,Generated move order item for BLDC Motor 1.5 kW.
598,598,100,58.000,58.000,No,18500.00,1073000.00,FG Store,Dispatch Dock,2025-01-26,2025-01-23,Generated move order item for BLDC Motor 1.5 kW.
599,599,23,97.000,97.000,No,120.00,11640.00,Maintenance Store,Maintenance Bay,2025-01-28,2025-01-24,Generated move order item for Bearing 6202-2RS.
600,600,1,107.000,107.000,No,1800.00,192600.00,Assembly Surplus,Central Warehouse,2025-01-30,2025-01-25,Generated move order item for Stator Core 1.5 kW.
601,601,1,288.000,288.000,No,1800.00,518400.00,Central Warehouse,Production Line,2025-01-27,2025-01-26,Generated move order item for Stator Core 1.5 kW.
602,602,1,62.000,62.000,No,1800.00,111600.00,Production Line,Quality Inspection,2025-01-29,2025-01-27,Generated move order item for Stator Core 1.5 kW.
603,603,100,54.000,54.000,No,18500.00,999000.00,Assembly,FG Store,2025-01-31,2025-01-28,Generated move order item for BLDC Motor 1.5 kW.
604,604,100,44.000,44.000,No,18500.00,814000.00,FG Store,Dispatch Dock,2025-02-02,2025-01-29,Generated move order item for BLDC Motor 1.5 kW.
